설치시도명,설치시군구명,설치시설구분,서비스제공사명,설치년월,관리기관명,위도,경도,데이터기준일자
서울특별시,양천구,지역문화시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.54538643,126.8715701,2020-04-30
경상북도,울진군,서민·복지시설,SKT,13-Dec,경상북도 울진군,36.934914,129.247577,2020-07-13
경상북도,울진군,관공서,LGU+,14-Dec,경상북도 울진군,36.935589,129.247261,2020-07-13
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52182611,126.8307642,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51846179,126.8371878,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51986048,126.8322799,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52265852,126.8281876,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52179125,126.8621671,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51930236,126.8543936,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.5216376,126.8485338,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51534012,126.8503654,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52491563,126.8619169,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52200231,126.8548363,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52685544,126.8507678,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52642901,126.8586198,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52830828,126.8599422,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51098337,126.8689869,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.50633189,126.8637743,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.54621677,126.8797614,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.53980224,126.8701087,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.5447291,126.8736125,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.54330429,126.8724653,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.54934393,126.8653845,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.54533219,126.8649436,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.54186797,126.8642619,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.53162773,126.8663034,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.53872553,126.8644803,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.53687744,126.8683396,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.53266412,126.8313009,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.53187402,126.8358372,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52861093,126.8347809,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52629287,126.8449043,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52412419,126.8428816,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52207633,126.8450171,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.53399624,126.8278629,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.53126419,126.8302043,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52427685,126.838501,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51859554,126.8401241,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.5214408,126.8413804,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52212108,126.8380803,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.54156592,126.8287462,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.53833343,126.8314601,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51546584,126.8364523,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52307341,126.8335216,2020-04-30
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52431316,126.8645154,2020-04-30
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51975084,126.8527638,2020-04-30
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51931941,126.8536063,2020-04-30
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52452093,126.8543699,2020-04-30
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52152778,126.8338689,2020-04-30
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52173364,126.8420676,2020-04-30
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.5358287,126.8289856,2020-04-30
서울특별시,성동구,서민·복지시설,SKB,19-Jan,SKB,37.570174,127.033381,2020-10-15
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52122172,126.8392813,2020-04-30
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.53916738,126.8274528,2020-04-30
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52135039,126.8466023,2020-04-30
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52459745,126.8773118,2020-04-30
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52257974,126.8497039,2020-04-30
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51350833,126.8360675,2020-04-30
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52236241,126.8433197,2020-04-30
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51806119,126.8420889,2020-04-30
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.53215228,126.8312522,2020-04-30
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.53685458,126.8843701,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.54604846,126.8738864,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.54826438,126.8668349,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.53365418,126.8256235,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.5227088,126.8330926,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52062793,126.8538209,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.54818327,126.8652282,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.5208404,126.8536847,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52432598,126.8727963,2020-04-30
서울특별시,양천구,서민·복지시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52522637,126.8722291,2020-04-30
강원도,강릉시,교통시설,KT,16-Nov,강원도 강릉시청,37.87666839,128.82833,2020-04-29
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52179125,126.8621671,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51997424,126.8745728,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.5216376,126.8485338,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51513361,126.8308653,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.528038,126.856956,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52455873,126.8558042,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51296107,126.8263639,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52122785,126.8358741,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.53447585,126.8771418,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51780062,126.867604,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51052262,126.8570483,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51859721,126.826007,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.54003259,126.8731407,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51052262,126.8570483,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52136324,126.8296838,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51622547,126.8774386,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51837732,126.8776885,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51837732,126.8776885,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.53320362,126.8880007,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.53320362,126.8880007,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.53320362,126.8880007,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.53320362,126.8880007,2020-04-30
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.5273837,126.8644465,2020-04-30
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52510894,126.8736275,2020-04-30
서울특별시,양천구,교통시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52607345,126.8627158,2020-04-30
경기도,양주시,관공서,LGU+,18-Jan,양주시청,37.83724094,127.0901686,2019-11-07
경기도,양주시,관공서,LGU+,18-Jan,양주시청,37.8378283,127.0689255,2019-11-07
경기도,양주시,관공서,LGU+,18-Jan,양주시청,37.82166163,127.0467626,2019-11-07
경기도,양주시,관공서,LGU+,18-Jan,양주시청,37.84417261,127.0661365,2019-11-07
경기도,양주시,관공서,LGU+,18-Jan,양주시청,37.79689598,127.0803459,2019-11-07
경기도,양주시,관공서,LGU+,18-Jan,양주시청,37.77336037,127.0440716,2019-11-07
경기도,양주시,관공서,LGU+,18-Jan,양주시청,37.71788305,126.941067,2019-11-07
경기도,양주시,관공서,LGU+,18-Jan,양주시청,37.82459248,126.9836304,2019-11-07
경기도,양주시,관공서,LGU+,18-Jan,양주시청,37.89812691,126.9767242,2019-11-07
경상북도,경주시,관공서,경상북도 경주시청,14-Oct,경상북도 경주시청,35.80713464,129.5012753,2019-09-21
경상북도,경주시,관공서,경상북도 경주시청,14-Oct,경상북도 경주시청,35.99015242,129.2270217,2019-09-21
서울특별시,양천구,관공서,서울특별시 양천구청,18-Oct,서울특별시 양천구청,37.5159763,126.8638564,2020-04-30
서울특별시,양천구,관공서,서울특별시 양천구청,18-Oct,서울특별시 양천구청,37.5159763,126.8638564,2020-04-30
서울특별시,양천구,기타,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.52107752,126.8419242,2020-04-30
서울특별시,양천구,기타,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51982307,126.8417323,2020-04-30
서울특별시,양천구,기타,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51984931,126.8537002,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.54343914,126.8772809,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51754454,126.8332941,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51907588,126.8356073,2020-04-30
서울특별시,양천구,편의시설,서울특별시 양천구청,19-Oct,서울특별시 양천구청,37.51986048,126.8322799,2020-04-30
